index,tweet_id,sentiment
1151,1336100142215290112,0
1152,1286751033897649920,1
1153,1349629402070579968,1
1154,1345490642215049984,0
1155,1351192689962840064,1
1156,1334832046066129920,1
1157,1331713189499830016,1
1158,1336527434523569920,1
1159,1347191457904549888,2
1160,1245910764411480064,1
1161,1314739456625179904,0
1162,1262809339045090048,2
1163,1354285003555960064,1
1164,1315274206276470016,1
1165,1336153002839830016,0
1166,1317876515728709888,2
1167,1345382632046129920,2
1168,1353732228258409984,1
1169,1290140214669740032,1
1170,1351259084541060096,1
1171,1252662881906289920,1
1172,1265485783252770048,1
1173,1354892430231930112,2
1174,1340059664126370048,1
1175,1356378580020829952,1
1176,1337560626009410048,1
1177,1343588665306599936,2
1178,1324081206644869888,1
1179,1324636220522139904,1
1180,1255865438006850048,1
1181,1324441045283849984,1
1182,1343180378249570048,1
1183,1285213780822109952,2
1184,1285263756449240064,2
1185,1334491756709210112,0
1186,1271983575018109952,2
1187,1342804039537449984,0
1188,1336539240520359936,1
1189,1326154446364179968,1
1190,1336618421035859968,1
1191,1339225312543059968,2
1192,1261273839100709888,1
1193,1270172126885129984,1
1194,1341125464233039872,2
1195,1344448300305489920,1
1196,1352448383798170112,1
1197,1285211417524800000,2
1198,1240294335100290048,0
1199,1339938334077050112,1
1200,1356359576355040000,0
1201,1296636060319930112,0
1202,1266324969652239872,2
1203,1309109290939059968,2
1204,1338512863514729984,1
1205,1338915086103180032,2
1206,1348551762991569920,1
1207,1319624683566720000,0
1208,1310135392155460096,2
1209,1351663788097900032,0
1210,1313516921296430080,1
1211,1326054676496869888,1
1212,1334295236558739968,1
1213,1306991059533270016,1
1214,1270640214386540032,1
1215,1316292945029590016,1
1216,1323248900543830016,2
1217,1297206991375360000,1
1218,1301018735264890112,1
1219,1327445278446789888,2
1220,1331166705440219904,1
1221,1262062249969100032,1
1222,1327575639629590016,1
1223,1236523580692849920,1
1224,1343562089705730048,0
1225,1285267052727389952,1
1226,1336376690805760000,2
1227,1317055441805939968,1
1228,1273142192496960000,1
1229,1268690128702240000,1
1230,1314462179064679936,1
1231,1334673287675249920,1
1232,1337245245692539904,1
1233,1299544489866880000,2
1234,1277749692076610048,2
1235,1299974763088150016,1
1236,1257172510703079936,2
1237,1337595950194360064,2
1238,1347840763548239872,1
1239,1293171510748879872,0
1240,1328612191214469888,1
1241,1344605283251840000,1
1242,1344593118134459904,1
1243,1300254248677129984,1
1244,1330180737824410112,1
1245,1284154650355069952,2
1246,1291006067476960000,1
1247,1335775459712320000,1
1248,1288350370520079872,0
1249,1301794787423589888,2
1250,1348013367722710016,1
1251,1306360974451130112,1
1252,1321095768963490048,1
1253,1319448184758939904,1
1254,1268916738042840064,1
1255,1325819061113120000,2
1256,1328337086844440064,2
1257,1353636703303579904,1
1258,1353704080225390080,1
1259,1298591617796910080,1
1260,1353167640705989888,1
1261,1301432035588940032,1
1262,1352070004859160064,1
1263,1334045739782200064,1
1264,1329744294068930048,1
1265,1350516609958490112,1
1266,1344833874342289920,2
1267,1350286803354340096,1
1268,1341991018707770112,1
1269,1326418909944219904,1
1270,1339660666572059904,1
1271,1292445528362550016,1
1272,1344294816314769920,1
1273,1336329807785649920,1
1274,1336726448565080064,0
1275,1262223824419980032,1
1276,1320186915967170048,1
1277,1355542887753260032,0
1278,1343624558780310016,2
1279,1341738006340900096,1
1280,1250319097067269888,2
1281,1266639353117319936,1
1282,1347522219291930112,1
1283,1335710992878080000,1
1284,1337586336769989888,1
1285,1283208785734050048,1
1286,1295427046961819904,0
1287,1337105545463990016,0
1288,1355079968317979904,1
1289,1275016641760450048,1
1290,1352826694139209984,0
1291,1290392512948039936,1
1292,1336273480615010048,1
1293,1264146355032920064,2
1294,1336539253371760128,1
1295,1293757604456329984,1
1296,1334048201721179904,1
1297,1264099378542919936,2
1298,1343943743645250048,1
1299,1334463173248900096,0
1300,1355950432485570048,0
1301,1283825809912930048,1
1302,1339186249970540032,1
1303,1326034406423849984,2
1304,1278826175788389888,1
1305,1330796952993230080,1
1306,1310140659249139968,2
1307,1257315166363909888,1
1308,1354595814216140032,1
1309,1349486407232969984,1
1310,1339594721761459968,2
1311,1331529191771170048,2
1312,1331016409523030016,1
1313,1340096963505750016,1
1314,1354781977392549888,1
1315,1248711649416140032,1
1316,1331408916278820096,1
1317,1252960899616339968,1
1318,1334247406725029888,1
1319,1321166027942670080,1
1320,1304989923150269952,1
1321,1234657408460480000,1
1322,1297800648449299968,1
1323,1318991163303539968,1
1324,1310084022668800000,2
1325,1356244071358980096,1
1326,1348158836222400000,1
1327,1326608716607739904,2
1328,1264159088566510080,0
1329,1346838442076940032,1
1330,1272894334141189888,1
1331,1304391082126589952,2
1332,1283314101641509888,1
1333,1278522920210330112,1
1334,1327039283631419904,1
1335,1334222614370390016,1
1336,1257571147970949888,1
1337,1239476500182850048,1
1338,1338123014777479936,1
1339,1291528553834650112,0
1340,1289259208638990080,1
1341,1341368619616189952,1
1342,1326625061692790016,1
1343,1239342810974889984,1
1344,1295403655265309952,1
1345,1347432887470139904,1
1346,1262517550753200128,1
1347,1337462118795369984,1
1348,1353042007225210112,0
1349,1298394747892039936,1
1350,1261916414199229952,1
1351,1321602098224600064,1
1352,1333564926745600000,0
1353,1310185394634459904,1
1354,1340126979857799936,1
1355,1301180880463879936,1
1356,1325831210770330112,2
1357,1346285436382180096,1
1358,1285219679125090048,2
1359,1262461703779800064,2
1360,1309554274926390016,1
1361,1316007279943130112,0
1362,1314407185527520000,1
1363,1328685984557489920,1
1364,1321750672421900032,1
1365,1344899894130180096,1
1366,1353136445356090112,2
1367,1329771690566550016,1
1368,1280719001447010048,1
1369,1344580424987780096,2
1370,1344530438270939904,1
1371,1335655138590149888,1
1372,1287359668659130112,2
1373,1285248397419699968,2
1374,1297874095594340096,1
1375,1329782175567280128,0
1376,1328391768618929920,2
1377,1333064181570959872,0
1378,1337358985578560000,1
1379,1235695160501120000,1
1380,1275514348987990016,1
1381,1257711313171689984,1
1382,1335602085690299904,1
1383,1259282480005179904,1
1384,1335152389700150016,1
1385,1254688627424140032,2
1386,1281686105298020096,1
1387,1353831090847450112,0
1388,1303489960800999936,1
1389,1309347767320339968,1
1390,1336319428917489920,1
1391,1308586912513430016,1
1392,1349168945677280000,1
1393,1337764024793100032,0
1394,1348047571512659968,1
1395,1341493229330390016,1
1396,1325770132275259904,2
1397,1285214400975119872,2
1398,1331552208836509952,0
1399,1285611891239389952,1
1400,1347195250721260032,1
1401,1349436315943759872,1
1402,1291934667655069952,0
1403,1266196395469530112,1
1404,1293143723824549888,1
1405,1312048827415909888,1
1406,1258603799326779904,1
1407,1274054838163310080,1
1408,1301407345709329920,1
1409,1351214014299300096,1
1410,1330637919107899904,1
1411,1349090974430070016,2
1412,1332604403149400064,1
1413,1316401343960100096,1
1414,1341141181892310016,2
1415,1345136908234589952,1
1416,1262391582491279872,2
1417,1271217603223180032,1
1418,1336161837256219904,1
1419,1334130044722149888,1
1420,1344290216257969920,1
1421,1356624067407859968,2
1422,1330901725067300096,1
1423,1355532493911330048,2
1424,1329872328436630016,1
1425,1354792912865929984,2
1426,1347518906454449920,1
1427,1305866706573809920,1
1428,1344375054226899968,2
1429,1334199865312740096,2
1430,1312910490138540032,1
1431,1313675234554380032,0
1432,1356613303926159872,2
1433,1235943853816809984,1
1434,1339001396998400000,1
1435,1305548172878660096,2
1436,1349274479583699968,1
1437,1340099006009989888,1
1438,1342120784823810048,0
1439,1285910354023849984,1
1440,1289525637527399936,1
1441,1343736983500290048,1
1442,1328342492039800064,2
1443,1240340988108960000,1
1444,1337043420217430016,1
1445,1353621588525019904,2
1446,1352280392443650048,0
1447,1346136493396549888,2
1448,1328362821663520000,2
1449,1300610123296100096,0
1450,1280323587845619968,1
1451,1354054384603300096,1
1452,1339496179315440128,1
1453,1303618770662030080,1
1454,1317948755145070080,1
1455,1353395900631170048,1
1456,1296483126294850048,1
1457,1259151906766749952,0
1458,1334561660732930048,1
1459,1295556078890040064,1
1460,1356021578505530112,1
1461,1347942614352470016,2
1462,1349276246778249984,2
1463,1346880808410259968,1
1464,1278197034449679872,0
1465,1332277261509260032,0
1466,1292756333796570112,1
1467,1350045990091419904,1
1468,1285261925845090048,1
1469,1340105774022850048,1
1470,1275677977603379968,0
1471,1286362176257700096,1
1472,1344863916036420096,1
1473,1334066362042419968,2
1474,1356003259677349888,1
1475,1284520886368760064,1
1476,1291583618502899968,1
1477,1340580304252229888,1
1478,1339231521761359872,1
1479,1347300099098080000,0
1480,1289187848738939904,1
1481,1340385013032989952,1
1482,1347345040239170048,1
1483,1354721127864689920,1
1484,1337028843186639872,0
1485,1348166337005289984,1
1486,1306616252115290112,1
1487,1352642396354469888,2
1488,1275853012733489920,1
1489,1339437100068809984,1
1490,1277617786840369920,1
1491,1291113146053169920,0
1492,1356578440644679936,0
1493,1340601326061939968,0
1494,1337544555785289984,1
1495,1343543369855869952,1
1496,1345614778463439872,2
1497,1338777174342569984,1
1498,1299204883959170048,1
1499,1328341316749710080,2
1500,1289573368841159936,1
1501,1333419521265319936,1
1502,1341247204959399936,2
1503,1297555558048969984,1
1504,1335985168708869888,2
1505,1244984414255419904,1
1506,1334054711570409984,1
1507,1340647765723020032,1
1508,1346808795801009920,1
1509,1268362784196209920,1
1510,1253501021772379904,1
1511,1283804174996709888,1
1512,1295776369712890112,1
1513,1348872462348369920,1
1514,1335907281272270080,1
1515,1285365419075869952,1
1516,1283962517354579968,1
1517,1261600679807849984,1
1518,1296198348429560064,1
1519,1326606704218400000,1
1520,1265243022628920064,1
1521,1352039407164019968,1
1522,1286296352926899968,1
1523,1293363730936480000,1
1524,1333545095757519872,1
1525,1293158403146230016,1
1526,1329030152458830080,2
1527,1284299650653019904,1
1528,1333541989883800064,1
1529,1303577649021959936,0
1530,1280659683758560000,1
1531,1351507960451770112,1
1532,1285541319750929920,0
1533,1321575263944250112,2
1534,1250775293943480064,2
1535,1326340858833090048,2
1536,1334573285825080064,1
1537,1334207814080849920,0
1538,1348638037991980032,1
1539,1337477128573609984,1
1540,1339332020388809984,1
1541,1291571067845319936,1
1542,1300926068367470080,1
1543,1339168954783249920,1
1544,1288549885436770048,1
1545,1266480533376310016,1
1546,1310997514968009984,1
1547,1262693324798010112,2
1548,1318594299345380096,1
1549,1348415525626540032,2
1550,1343644342339200000,1
1551,1342213017212250112,1
1552,1331622168455770112,1
1553,1328550880124100096,0
1554,1354340138118210048,1
1555,1341525608434690048,1
1556,1330713690878820096,1
1557,1353744469179379968,1
1558,1335371350257639936,1
1559,1331619827509829888,0
1560,1337818824427630080,1
1561,1289736917999739904,1
1562,1290006663714330112,1
1563,1278906999632090112,1
1564,1341947718420160000,1
1565,1348241729229519872,2
1566,1340703758511170048,1
1567,1328408451068910080,2
1568,1351095514108999936,1
1569,1336338533443760128,2
1570,1283626173553999872,1
1571,1343948238357989888,2
1572,1337085540877920000,2
1573,1248027125984029952,2
1574,1311975536592410112,1
1575,1258003468465270016,1
1576,1333524114137509888,1
1577,1334112695419849984,1
1578,1325853269093220096,1
1579,1253001742612150016,1
1580,1348613109645260032,1
1581,1349108916488199936,0
1582,1353590553972250112,0
1583,1335585763073929984,1
1584,1337682161080689920,1
1585,1325921102724529920,2
1586,1334050056656329984,2
1587,1274653343273669888,1
1588,1351258016792900096,1
1589,1328715606846190080,1
1590,1344477349610360064,1
1591,1327334731831259904,1
1592,1336738451262210048,1
1593,1346586968197649920,1
1594,1350207907871130112,2
1595,1285695336166700032,1
1596,1355215645202289920,1
1597,1342520115821159936,2
1598,1356006717369120000,0
1599,1281049982204849920,1
1600,1338109457310599936,1
1601,1350370957987300096,0
1602,1284790089911069952,1
1603,1283825662676140032,1
1604,1328245768126390016,1
1605,1286179793130550016,1
1606,1296461000154149888,1
1607,1293145031587630080,1
1608,1333747123947409920,1
1609,1286547127066230016,1
1610,1325817734731599872,1
1611,1325776346006629888,2
1612,1289420752530240000,1
1613,1351562724073999872,1
1614,1258732161726739968,1
1615,1328771783634400000,1
1616,1298760673766200064,1
1617,1344176951859279872,1
1618,1285278055628450048,2
1619,1344282376147520000,1
1620,1336317635437469952,2
1621,1351447400989270016,1
1622,1309529641850370048,0
1623,1336710230164430080,1
1624,1355277554677110016,2
1625,1334097040305959936,1
1626,1267631006196160000,1
1627,1331069932885349888,2
1628,1347301915776969984,1
1629,1290860812245100032,1
1630,1354595539137009920,2
1631,1306012834476760064,1
1632,1279280000328329984,0
1633,1353785752111510016,1
1634,1289987856014799872,1
1635,1304444245445609984,0
1636,1333893110720570112,1
1637,1293247351235069952,1
1638,1293903110717479936,1
1639,1293530351630000128,0
1640,1347390702771200000,2
1641,1306609282872480000,1
1642,1262606666064790016,1
1643,1300771487213929984,1
1644,1253279532745969920,1
1645,1353962203259529984,1
1646,1356386677690820096,2
1647,1295987751809179904,1
1648,1302596650855290112,0
1649,1336340420545039872,2
1650,1339406737615579904,1
1651,1344155810981580032,2
1652,1290667854417850112,0
1653,1239797293827670016,1
1654,1261959980229560064,1
1655,1303131762806010112,1
1656,1318938908017590016,0
1657,1306559641103539968,1
1658,1347026807418099968,2
1659,1326128010425149952,1
1660,1340310787739529984,1
1661,1251287531015960064,0
1662,1283460099021860096,2
1663,1352062797228620032,0
1664,1285286050961779968,0
1665,1283028199593489920,1
1666,1337060895122480128,1
1667,1351619691983290112,2
1668,1285937983091290112,1
1669,1324073805854200064,1
1670,1329941451447229952,1
1671,1340311953806400000,1
1672,1291065742440519936,1
1673,1314582228190409984,1
1674,1327179976542619904,1
1675,1330847933932179968,2
1676,1286165963575049984,1
1677,1348352497757420032,1
1678,1324515229036849920,1
1679,1284664322740950016,1
1680,1334635397096169984,1
1681,1347529179563229952,1
1682,1341223609977590016,1
1683,1325769374263879936,2
1684,1290532575874889984,1
1685,1325887893135569920,2
1686,1300496694971429888,1
1687,1340329126226490112,2
1688,1344196501715770112,2
1689,1341319454110619904,1
1690,1291596483674990080,1
1691,1341023106123640064,1
1692,1339430089872849920,1
1693,1334136665229690112,1
1694,1343046249038060032,2
1695,1286355442021659904,1
1696,1246277091265520128,1
1697,1308900205941619968,0
1698,1348765927538629888,1
1699,1283627937925870080,1
1700,1338851603391140096,0
1701,1310963298179869952,1
1702,1283826258456059904,1
1703,1234794409830569984,1
1704,1337079488073629952,1
1705,1355834248431849984,0
1706,1339679174542429952,1
1707,1281760411797380096,2
1708,1309308105289760000,1
1709,1351630007492349952,1
1710,1309670952091950080,1
1711,1354363620591810048,2
1712,1326520671648669952,2
1713,1328804339972940032,2
1714,1274016619619120128,1
1715,1290283668028580096,1
1716,1347491736155790080,2
1717,1264038793163800064,2
1718,1260915584369410048,2
1719,1339025981638650112,2
1720,1337049485575340032,1
1721,1354767946095069952,1
1722,1334307173137080064,0
1723,1268268521470990080,1
1724,1355190903518980096,2
1725,1333783172371290112,1
1726,1271102483759239936,1
1727,1262372044139830016,0
1728,1338693759144499968,1
1729,1352605692490749952,2
1730,1265226152806880000,1
1731,1336351758516440064,2
1732,1346898050900489984,1
1733,1351655963024110080,1
1734,1328747112402619904,1
1735,1341206177250739968,1
1736,1292012603665809920,1
1737,1283356297593870080,1
1738,1303497224639450112,0
1739,1301485009807780096,1
1740,1350534747013989888,0
1741,1328309277698739968,2
1742,1336421806052270080,1
1743,1338931098454289920,1
1744,1325874513398159872,1
1745,1336460564000890112,1
1746,1254077540412450048,1
1747,1253378868540559872,1
1748,1333803804001590016,1
1749,1256617699591030016,0
1750,1265150299313969920,1
1751,1356642661537619968,1
1752,1286175612198099968,0
1753,1349452190126119936,1
1754,1328343068878240000,2
1755,1293527632378769920,0
1756,1283796888433590016,1
1757,1326166937894840064,0
1758,1292378313328069888,1
1759,1285390175518860032,1
1760,1263077928788809984,1
1761,1338463707714749952,0
1762,1340732139306830080,1
1763,1260891731375109888,1
1764,1333328980007589888,1
1765,1314165454244649984,2
1766,1297627929682279936,1
1767,1328309436428019968,2
1768,1301064180217329920,1
1769,1326234152832800000,1
1770,1318499265904140032,1
1771,1298310301067010048,1
1772,1334808292040829952,1
1773,1353154303276539904,1
1774,1354825467472339968,1
1775,1340321976783680000,0
1776,1308854895378919936,1
1777,1321733941242589952,1
1778,1338248186398459904,1
1779,1354799349151180032,1
1780,1341125002456930048,1
1781,1329761111202269952,1
1782,1309162910266959872,1
1783,1339384711605459968,2
1784,1349866358142629888,0
1785,1327265021747869952,1
1786,1326298735698040064,2
1787,1352669417004529920,2
1788,1270231905611460096,2
1789,1345592971190650112,1
1790,1340008949131620096,2
1791,1294147125169669888,1
1792,1329211719298800128,1
1793,1319641644388519936,1
1794,1290724694241370112,1
1795,1256235976281730048,2
1796,1306220398154060032,1
1797,1346313668930129920,1
1798,1284661405136950016,1
1799,1352200958256829952,1
1800,1354230853367450112,1
1801,1342026194871600128,1
1802,1336088142210889984,1
1803,1283547052614530048,0
1804,1315898588921299968,0
1805,1332472200419490048,1
1806,1288083886052979968,1
1807,1345771265508989952,1
1808,1352694092644250112,1
1809,1334534119397740032,1
1810,1293148447546180096,1
1811,1312190353735209984,1
1812,1347132511864969984,2
1813,1337411207213560064,1
1814,1344293020867419904,0
1815,1293209596266510080,1
1816,1339526128294360064,0
1817,1269280409424219904,1
1818,1275493296320770048,2
1819,1293540642354800128,0
1820,1326778183841159936,1
1821,1303611017419569920,1
1822,1300138783011109888,1
1823,1337194420446309888,1
1824,1331237491911899904,1
1825,1301915649120389888,2
1826,1285988402534449920,1
1827,1320023531132859904,1
1828,1339427510006789888,0
1829,1337586560565390080,1
1830,1334918610381390080,2
1831,1321867252921149952,1
1832,1344181008032130048,2
1833,1310142469586249984,1
1834,1336285012363279872,1
1835,1303630223406170112,0
1836,1345308440000829952,1
1837,1300957866355020032,2
1838,1350520024251960064,2
1839,1350640735742269952,1
1840,1331206089413639936,1
1841,1304469276867399936,0
1842,1247275259256059904,1
1843,1346599997031239936,1
1844,1347159335177169920,1
1845,1350506855768849920,1
1846,1295728203156400128,1
1847,1278781380495899904,1
1848,1326025603489949952,2
1849,1338860939773240064,1
1850,1344203177059620096,2
1851,1285473225858860032,2
1852,1253134542954589952,2
1853,1338404521198949888,2
1854,1251199535227030016,1
1855,1316242125571279872,1
1856,1348860624982269952,1
1857,1340118187875069952,1
1858,1290876338593730048,2
1859,1353480859924499968,1
1860,1263450493461890048,1
1861,1341163366971269888,1
1862,1344195829020689920,0
1863,1297858444687529984,1
1864,1285384322007150080,2
1865,1294516260407930112,1
1866,1275395319040219904,1
1867,1352812933428879872,1
1868,1353724995541880064,2
1869,1263756778858119936,1
1870,1256309502720140032,1
1871,1335999390696280064,2
1872,1318980271253949952,0
1873,1341216998144019968,1
1874,1346787356528039936,1
1875,1283457944508480000,1
1876,1251277396780730112,2
1877,1264564218927470080,1
1878,1338630217846330112,1
1879,1288707679054050048,1
1880,1326236261934309888,2
1881,1292655127095119872,0
1882,1291613777582990080,0
1883,1326611017468610048,2
1884,1296579957016140032,1
1885,1352334388265159936,1
1886,1256898752163520000,1
1887,1276553207708359936,1
1888,1334803359568689920,2
1889,1333572256820310016,2
1890,1340648337960280064,1
1891,1340323465270850048,1
1892,1338161642799030016,2
1893,1279589865269619968,1
1894,1334292909286330112,0
1895,1344389402508760064,1
1896,1293273065481110016,0
1897,1346966024160219904,1
1898,1337060544633840128,1
1899,1335993785910759936,1
1900,1326626883774129920,1
1901,1348760483382220032,1
1902,1328123036034340096,1
1903,1338686507259990016,1
1904,1252188346450959872,1
1905,1343996800198469888,2
1906,1283372199890619904,1
1907,1339911426354360064,1
1908,1316853923207049984,1
1909,1348832088124869888,2
1910,1353864735268029952,1
1911,1318532721229159936,1
1912,1339092160193370112,2
1913,1353768486158249984,0
1914,1347868109709989888,1
1915,1248798118495360000,1
1916,1343628329673499904,1
1917,1296054997537270016,1
1918,1293190064894170112,1
1919,1353498499984349952,1
1920,1308467313549680128,0
1921,1293125167032539904,2
1922,1349791969510259968,1
1923,1309023227839160064,1
1924,1262519462567150080,1
1925,1340848826555369984,0
1926,1300110677890070016,1
1927,1326714596833459968,2
1928,1339354669894629888,1
1929,1261418604504940032,1
1930,1339639847775049984,1
1931,1346093948310320128,0
1932,1344367706137479936,0
1933,1350299122843180032,1
1934,1355622193942690048,0
1935,1311259871199790080,2
1936,1338141543878850048,1
1937,1340732026442429952,1
1938,1262692751432470016,1
1939,1350967911310089984,1
1940,1255605337295589888,1
1941,1287609419971219968,1
1942,1319576799500770048,0
1943,1294583872861159936,1
1944,1321882456816009984,1
1945,1331650364785929984,1
1946,1307025282281420032,1
1947,1326724592556150016,1
1948,1263419274221240064,1
1949,1345633916296819968,1
1950,1302905876630530048,2
1951,1328824715058830080,1
1952,1274226192611079936,2
1953,1337342161126360064,1
1954,1286843626375520000,2
1955,1297871987109370112,0
1956,1337843845246170112,1
1957,1339184170124400128,0
1958,1350544823678330112,1
1959,1329474911216100096,0
1960,1327288503399569920,1
1961,1311299518252620032,1
1962,1341024594170360064,2
1963,1345635115104399872,1
1964,1356631347058500096,1
1965,1346624711074210048,2
1966,1321150165873380096,1
1967,1341044147298439936,0
1968,1292061352433979904,0
1969,1349125975800379904,1
1970,1338140867593459968,0
1971,1340125994804379904,1
1972,1356136701790449920,1
1973,1334058527359259904,1
1974,1293177967095490048,1
1975,1294201581802579968,0
1976,1336368770709939968,1
1977,1331585686777039872,1
1978,1333740421072219904,1
1979,1278741837986040064,1
1980,1332022134961560064,1
1981,1334470952118330112,1
1982,1297921789163650048,1
1983,1257033132525730048,1
1984,1353692230528039936,1
1985,1273640825797459968,1
1986,1339487572326820096,1
1987,1348982715782210048,1
1988,1335137847544669952,1
1989,1338765770533309952,1
1990,1284112785031539968,1
1991,1279484282055109888,0
1992,1299868795897609984,1
1993,1339578521006579968,0
1994,1333908743315130112,1
1995,1352573193475610112,1
1996,1243438750274929920,0
1997,1300489506227970048,1
1998,1264687663380130048,1
1999,1306985459420029952,0
2000,1341354841885560064,2
2001,1342112438968329984,2
2002,1336357986084800000,2
2003,1299149321116369920,2
2004,1345390963372549888,0
2005,1350456114979229952,1
2006,1331925938741900032,1
2007,1344191616203030016,1
2008,1336358517205329920,0
2009,1323375694236229888,0
2010,1294853251011970048,1
2011,1332137202386670080,1
2012,1343474432812049920,2
2013,1347028462683510016,2
2014,1334067383737200128,1
2015,1344777896846500096,1
2016,1334162642886390016,1
2017,1235226802261390080,1
2018,1342265143334500096,2
2019,1343572129548270080,1
2020,1263729495816560128,1
2021,1339871177926390016,1
2022,1295300386044219904,0
2023,1344486506392549888,1
2024,1328824310732120064,1
2025,1331371813146929920,1
2026,1328310934817870080,2
2027,1346313656615780096,0
2028,1325954769421129984,0
2029,1351675485965740032,0
2030,1344225390689200128,1
2031,1339339302254370048,2
2032,1248359441256329984,1
2033,1333923216067150080,1
2034,1327374961477029888,0
2035,1328505763074080000,1
2036,1341975978415960064,1
2037,1333890635519109888,1
2038,1332042628066660096,1
2039,1252716778586860032,1
2040,1313311538539680000,0
2041,1337390973056240128,2
2042,1308928334986980096,1
2043,1311713508120240128,1
2044,1346179719981649920,1
2045,1355177637304440064,1
2046,1297603203895369984,1
2047,1321886152211660032,1
2048,1334787037250149888,1
2049,1246869967858830080,1
2050,1331543164319130112,2
2051,1330903223293669888,2
2052,1294539640825769984,1
2053,1354885861272410112,1
2054,1339368948014469888,1
2055,1263040862361019904,0
2056,1292128883316270080,1
2057,1303992624597009920,1
2058,1311686912562939904,0
2059,1327331725173609984,1
2060,1347118376393479936,1
2061,1335132232550320128,0
2062,1300111964232969984,1
2063,1291355459010439936,1
2064,1293776365427200000,1
2065,1298232525870050048,1
2066,1348786732486050048,2
2067,1332696259132590080,1
2068,1291507802188519936,1
2069,1353866492799020032,0
2070,1283161941192709888,2
2071,1330375498187340032,1
2072,1277518003643520000,1
2073,1328318601271630080,2
2074,1272789757878330112,1
2075,1346648078162530048,0
2076,1339815296908069888,1
2077,1344366503358040064,0
2078,1329809728818520064,1
2079,1301001901866060032,0
2080,1301299118921390080,1
2081,1294278687915770112,2
2082,1326896808556189952,2
2083,1344718130585600000,0
2084,1250606033229230080,2
2085,1339126923637760000,1
2086,1294183991474439936,1
2087,1286057207671460096,1
2088,1261166637048379904,1
2089,1328321415037270016,2
2090,1344225369268890112,2
2091,1350470119638540032,1
2092,1307464540158919936,1
2093,1348863829954980096,2
2094,1300896082269009920,0
2095,1347899424811310080,1
2096,1344756436312719872,2
2097,1329095873943520000,2
2098,1289511032537230080,2
2099,1270004446949449984,1
2100,1310780319554060032,1
2101,1346849192682119936,1
2102,1334539619854139904,2
2103,1265124939893360128,1
2104,1347630710362929920,1
2105,1334155537823439872,2
2106,1341763395293459968,2
2107,1275522592045179904,0
2108,1329431580138480128,2
2109,1294327977229120000,1
2110,1291619034698480128,0
2111,1316564678835760128,0
2112,1336308927777169920,1
2113,1338445292098690048,1
2114,1294067338439000064,1
2115,1355179615350889984,1
2116,1260288683699310080,1
2117,1261971033986299904,1
2118,1252709222992800000,1
2119,1329070397191559936,2
2120,1356285283587780096,2
2121,1304663923585619968,1
2122,1330693818543460096,1
2123,1329720417909669888,1
2124,1356277887440019968,1
2125,1307033785570070016,1
2126,1317224541257720064,1
2127,1338566491340420096,1
2128,1263035116928079872,1
2129,1254987492605870080,1
2130,1338678767934439936,2
2131,1270757109324549888,1
2132,1305509203029700096,1
2133,1334504498593720064,0
2134,1336258004031770112,0
2135,1278313913608800000,1
2136,1352578517024659968,1
2137,1293599399000539904,1
2138,1344059700560669952,1
2139,1313698335027409920,2
2140,1328729122433019904,2
2141,1291927333134190080,1
2142,1334194959549920000,1
2143,1245746486345900032,0
2144,1257892593116960000,1
2145,1337593231320760064,1
2146,1348823203955630080,1
2147,1327538792312560128,1
2148,1337490515261080064,0
2149,1333323992707500032,1
2150,1307466793829750016,1
2151,1345361547506419968,0
2152,1336314980858180096,2
2153,1326250223274909952,1
2154,1356623365566469888,1
2155,1349312121545179904,1
2156,1334268615890249984,0
2157,1350081214904999936,2
2158,1315787551500890112,1
2159,1343425893914579968,1
2160,1329362892638990080,1
2161,1354599606408110080,0
2162,1346993506250680064,0
2163,1278787841145920000,1
2164,1344119266237250048,2
2165,1341754893481159936,1
2166,1311273453945720064,1
2167,1306367262098560000,1
2168,1325837215658810112,1
2169,1288252535816349952,0
2170,1281885961694190080,1
2171,1355898515226980096,0
2172,1321736334973819904,1
2173,1330935327163300096,0
2174,1285560141392250112,1
2175,1329241061340969984,1
2176,1241142017020790016,1
2177,1285230222195990016,2
2178,1305275316412329984,1
2179,1345858660266880000,1
2180,1351457768910299904,1
2181,1283215960875429888,2
2182,1257280545366710016,2
2183,1345734230068900096,1
2184,1315840600080610048,0
2185,1277833337491640064,1
2186,1305590869182080000,1
2187,1345651620017669888,1
2188,1316083214629459968,0
2189,1351649950107630080,2
2190,1339683035801769984,2
2191,1328159181032079872,1
2192,1249946945067549952,1
2193,1346634310854599936,0
2194,1301617687789890048,1
2195,1342547166410119936,2
2196,1343127030565649920,1
2197,1341178182624549888,1
2198,1263247643616130048,0
2199,1342734898910490112,1
2200,1353319694581829888,1
2201,1350071937066789888,1
2202,1298382327966569984,1
2203,1344244695560580096,1
2204,1356664977277469952,1
2205,1263818517536600064,2
2206,1254117542009999872,1
2207,1245949373458060032,1
2208,1328346259720189952,2
2209,1336138641622579968,2
2210,1328824649128549888,2
2211,1336711577983209984,0
2212,1275813129331640064,1
2213,1326497537705080064,2
2214,1340297547018099968,0
2215,1352687709253499904,1
2216,1287857677742220032,1
2217,1333784072015950080,1
2218,1336764562327010048,1
2219,1340728806601050112,1
2220,1300335030674370048,1
2221,1349056716063859968,1
2222,1352143415232740096,0
2223,1334556966216199936,1
2224,1345493665922350080,1
2225,1280775015168790016,1
